gap_id,node_id,gap_start,gap_end,gap_length_hours,start_split,end_split,carry_forward_count,fallback_count,excluded_count
N048_G0021,N048,2026-01-26 23:00:00,2026-01-26 23:00:00,1,train,train,1,0,0
N048_G0022,N048,2026-01-27 07:00:00,2026-01-27 07:00:00,1,train,train,1,0,0
N048_G0023,N048,2026-02-10 19:00:00,2026-02-10 22:00:00,4,validation,validation,4,0,0
N048_G0024,N048,2026-02-11 19:00:00,2026-02-11 22:00:00,4,validation,validation,4,0,0
N048_G0025,N048,2026-02-12 13:00:00,2026-02-12 13:00:00,1,validation,validation,1,0,0
N048_G0026,N048,2026-02-12 21:00:00,2026-02-12 23:00:00,3,validation,validation,3,0,0
N048_G0027,N048,2026-02-13 18:00:00,2026-02-13 18:00:00,1,validation,validation,1,0,0
N048_G0028,N048,2026-02-14 20:00:00,2026-02-14 20:00:00,1,validation,validation,1,0,0
N048_G0029,N048,2026-02-17 00:00:00,2026-02-17 23:00:00,24,test,test,24,0,0
N048_G0030,N048,2026-02-20 07:00:00,2026-02-20 07:00:00,1,test,test,1,0,0
N049_G0001,N049,2025-12-08 15:00:00,2025-12-08 15:00:00,1,train,train,1,0,0
N049_G0002,N049,2025-12-09 01:00:00,2025-12-09 09:00:00,9,train,train,9,0,0
N049_G0003,N049,2025-12-10 02:00:00,2025-12-10 06:00:00,5,train,train,5,0,0
N049_G0004,N049,2025-12-11 08:00:00,2025-12-11 09:00:00,2,train,train,2,0,0
N049_G0005,N049,2025-12-17 16:00:00,2025-12-17 16:00:00,1,train,train,1,0,0
N049_G0006,N049,2025-12-31 22:00:00,2025-12-31 22:00:00,1,train,train,1,0,0
N049_G0007,N049,2026-01-02 19:00:00,2026-01-02 19:00:00,1,train,train,1,0,0
N049_G0008,N049,2026-01-08 06:00:00,2026-01-08 06:00:00,1,train,train,1,0,0
N049_G0009,N049,2026-01-12 15:00:00,2026-01-12 15:00:00,1,train,train,1,0,0
N049_G0010,N049,2026-01-14 11:00:00,2026-01-14 11:00:00,1,train,train,1,0,0
N049_G0011,N049,2026-01-19 14:00:00,2026-01-19 14:00:00,1,train,train,1,0,0
N049_G0012,N049,2026-01-20 21:00:00,2026-01-20 21:00:00,1,train,train,1,0,0
N049_G0013,N049,2026-01-21 08:00:00,2026-01-21 08:00:00,1,train,train,1,0,0
N049_G0014,N049,2026-01-22 22:00:00,2026-01-22 22:00:00,1,train,train,1,0,0
N049_G0015,N049,2026-01-24 13:00:00,2026-01-24 13:00:00,1,train,train,1,0,0
N049_G0016,N049,2026-01-26 01:00:00,2026-01-26 01:00:00,1,train,train,1,0,0
N049_G0017,N049,2026-01-29 12:00:00,2026-01-29 12:00:00,1,train,train,1,0,0
N049_G0018,N049,2026-01-29 20:00:00,2026-01-29 20:00:00,1,train,train,1,0,0
N049_G0019,N049,2026-02-01 01:00:00,2026-02-01 01:00:00,1,train,train,1,0,0
N049_G0020,N049,2026-02-04 14:00:00,2026-02-04 14:00:00,1,validation,validation,1,0,0
N049_G0021,N049,2026-02-10 19:00:00,2026-02-10 22:00:00,4,validation,validation,4,0,0
N049_G0022,N049,2026-02-11 19:00:00,2026-02-11 22:00:00,4,validation,validation,4,0,0
N049_G0023,N049,2026-02-12 09:00:00,2026-02-12 09:00:00,1,validation,validation,1,0,0
N049_G0024,N049,2026-02-12 21:00:00,2026-02-12 23:00:00,3,validation,validation,3,0,0
N049_G0025,N049,2026-02-15 06:00:00,2026-02-15 06:00:00,1,validation,validation,1,0,0
N049_G0026,N049,2026-02-17 00:00:00,2026-02-17 23:00:00,24,test,test,24,0,0
N049_G0027,N049,2026-02-19 21:00:00,2026-02-19 21:00:00,1,test,test,1,0,0
N049_G0028,N049,2026-02-24 12:00:00,2026-02-24 12:00:00,1,test,test,1,0,0
N049_G0029,N049,2026-02-24 20:00:00,2026-02-24 20:00:00,1,test,test,1,0,0
N050_G0001,N050,2025-12-09 01:00:00,2025-12-09 09:00:00,9,train,train,9,0,0
N050_G0002,N050,2025-12-10 02:00:00,2025-12-10 06:00:00,5,train,train,5,0,0
N050_G0003,N050,2025-12-11 08:00:00,2025-12-11 09:00:00,2,train,train,2,0,0
N050_G0004,N050,2026-01-02 12:00:00,2026-01-02 12:00:00,1,train,train,1,0,0
N050_G0005,N050,2026-01-06 00:00:00,2026-01-06 00:00:00,1,train,train,1,0,0
N050_G0006,N050,2026-01-14 12:00:00,2026-01-14 12:00:00,1,train,train,1,0,0
N050_G0007,N050,2026-01-15 12:00:00,2026-01-15 12:00:00,1,train,train,1,0,0
N050_G0008,N050,2026-01-16 22:00:00,2026-01-16 22:00:00,1,train,train,1,0,0
N050_G0009,N050,2026-01-17 14:00:00,2026-01-17 14:00:00,1,train,train,1,0,0
N050_G0010,N050,2026-01-18 07:00:00,2026-01-18 07:00:00,1,train,train,1,0,0
N050_G0011,N050,2026-01-20 17:00:00,2026-01-20 17:00:00,1,train,train,1,0,0
N050_G0012,N050,2026-01-21 11:00:00,2026-01-21 11:00:00,1,train,train,1,0,0
N050_G0013,N050,2026-01-21 14:00:00,2026-01-21 14:00:00,1,train,train,1,0,0
N050_G0014,N050,2026-01-22 05:00:00,2026-01-22 05:00:00,1,train,train,1,0,0
N050_G0015,N050,2026-01-22 13:00:00,2026-01-22 13:00:00,1,train,train,1,0,0
N050_G0016,N050,2026-01-22 19:00:00,2026-01-22 19:00:00,1,train,train,1,0,0
N050_G0017,N050,2026-01-23 06:00:00,2026-01-23 06:00:00,1,train,train,1,0,0
N050_G0018,N050,2026-01-26 01:00:00,2026-01-26 01:00:00,1,train,train,1,0,0
N050_G0019,N050,2026-01-28 02:00:00,2026-01-28 03:00:00,2,train,train,2,0,0
N050_G0020,N050,2026-01-28 22:00:00,2026-01-28 22:00:00,1,train,train,1,0,0
N050_G0021,N050,2026-01-30 22:00:00,2026-01-30 22:00:00,1,train,train,1,0,0
N050_G0022,N050,2026-02-02 03:00:00,2026-02-02 03:00:00,1,train,train,1,0,0
N050_G0023,N050,2026-02-03 10:00:00,2026-02-03 10:00:00,1,train,train,1,0,0
N050_G0024,N050,2026-02-10 16:00:00,2026-02-10 16:00:00,1,validation,validation,1,0,0
N050_G0025,N050,2026-02-10 19:00:00,2026-02-10 22:00:00,4,validation,validation,4,0,0
N050_G0026,N050,2026-02-11 19:00:00,2026-02-11 23:00:00,5,validation,validation,5,0,0
N050_G0027,N050,2026-02-12 21:00:00,2026-02-12 23:00:00,3,validation,validation,3,0,0
N050_G0028,N050,2026-02-13 14:00:00,2026-02-13 14:00:00,1,validation,validation,1,0,0
N050_G0029,N050,2026-02-17 00:00:00,2026-02-17 23:00:00,24,test,test,24,0,0
N050_G0030,N050,2026-02-19 17:00:00,2026-02-19 17:00:00,1,test,test,1,0,0
N050_G0031,N050,2026-02-23 03:00:00,2026-02-23 03:00:00,1,test,test,1,0,0
N051_G0001,N051,2025-12-09 01:00:00,2025-12-09 09:00:00,9,train,train,9,0,0
N051_G0002,N051,2025-12-10 02:00:00,2025-12-10 06:00:00,5,train,train,5,0,0
N051_G0003,N051,2025-12-11 08:00:00,2025-12-11 09:00:00,2,train,train,2,0,0
N051_G0004,N051,2026-01-01 19:00:00,2026-01-01 19:00:00,1,train,train,1,0,0
N051_G0005,N051,2026-01-03 05:00:00,2026-01-03 05:00:00,1,train,train,1,0,0
N051_G0006,N051,2026-01-03 08:00:00,2026-01-03 08:00:00,1,train,train,1,0,0
N051_G0007,N051,2026-01-11 16:00:00,2026-01-11 16:00:00,1,train,train,1,0,0
N051_G0008,N051,2026-01-12 14:00:00,2026-01-12 14:00:00,1,train,train,1,0,0
N051_G0009,N051,2026-01-13 04:00:00,2026-01-13 04:00:00,1,train,train,1,0,0
N051_G0010,N051,2026-01-14 19:00:00,2026-01-14 19:00:00,1,train,train,1,0,0
N051_G0011,N051,2026-01-16 01:00:00,2026-01-16 01:00:00,1,train,train,1,0,0
N051_G0012,N051,2026-01-22 03:00:00,2026-01-22 03:00:00,1,train,train,1,0,0
N051_G0013,N051,2026-01-22 14:00:00,2026-01-22 14:00:00,1,train,train,1,0,0
N051_G0014,N051,2026-01-23 23:00:00,2026-01-23 23:00:00,1,train,train,1,0,0
N051_G0015,N051,2026-01-24 12:00:00,2026-01-24 12:00:00,1,train,train,1,0,0
N051_G0016,N051,2026-01-26 03:00:00,2026-01-26 03:00:00,1,train,train,1,0,0
N051_G0017,N051,2026-01-26 07:00:00,2026-01-26 07:00:00,1,train,train,1,0,0
N051_G0018,N051,2026-01-27 11:00:00,2026-01-27 11:00:00,1,train,train,1,0,0
N051_G0019,N051,2026-01-28 13:00:00,2026-01-28 13:00:00,1,train,train,1,0,0
N051_G0020,N051,2026-02-10 19:00:00,2026-02-10 22:00:00,4,validation,validation,4,0,0
N051_G0021,N051,2026-02-11 09:00:00,2026-02-11 09:00:00,1,validation,validation,1,0,0
N051_G0022,N051,2026-02-11 19:00:00,2026-02-11 22:00:00,4,validation,validation,4,0,0
N051_G0023,N051,2026-02-12 14:00:00,2026-02-12 14:00:00,1,validation,validation,1,0,0
N051_G0024,N051,2026-02-12 21:00:00,2026-02-12 23:00:00,3,validation,validation,3,0,0
N051_G0025,N051,2026-02-17 00:00:00,2026-02-17 23:00:00,24,test,test,24,0,0
N051_G0026,N051,2026-02-20 11:00:00,2026-02-20 11:00:00,1,test,test,1,0,0
